method,seed,sample,y,clean_correct,fault_correct,true_probability_change,score_change,weight_reduction,fault_score,fault_weight
PDRF_INT,103,3743,2,True,True,-0.01000523567199707,4.818621635437012,0.1835440993309021,2.715900421142578,0.11147051304578781
PDRF_INT,103,3745,2,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3748,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3750,3,False,False,-0.30805665254592896,1.48332679271698,0.07061661779880524,0.0855180025100708,0.22253121435642242
PDRF_INT,103,3751,2,True,True,0.0394863486289978,3.905644416809082,0.19530664384365082,2.0016531944274902,0.19290347397327423
PDRF_INT,103,3754,3,False,False,0.12455864250659943,2.030155658721924,0.09265939891338348,0.6342188119888306,0.1973930448293686
PDRF_INT,103,3756,3,False,False,-0.3072253465652466,3.876549243927002,0.15612684190273285,2.496642589569092,0.13457070291042328
PDRF_INT,103,3758,3,False,False,-0.0694398432970047,2.58272647857666,0.11016196012496948,1.2702174186706543,0.16827160120010376
PDRF_INT,103,3761,2,True,False,-0.5834852457046509,4.904630661010742,0.19780956208705902,2.642739772796631,0.1204989105463028
PDRF_INT,103,3762,3,False,False,-0.183116614818573,3.9903244972229004,0.1604282110929489,2.574719190597534,0.13256387412548065
PDRF_INT,103,3764,5,False,False,-0.2420273721218109,4.200597286224365,0.16588331758975983,2.948087215423584,0.12609298527240753
PDRF_INT,103,3765,2,False,True,0.357016921043396,4.115002632141113,0.16989386081695557,2.9889743328094482,0.13620564341545105
PDRF_INT,103,3766,5,False,False,-0.32999396324157715,3.4046263694763184,0.1378115862607956,2.4022843837738037,0.14268796145915985
PDRF_INT,103,3769,2,False,False,-0.005020228214561939,-0.3706245422363281,-0.02001291513442993,-2.6289608478546143,0.3257391154766083
PDRF_INT,103,3771,2,True,True,-0.283086895942688,4.076560974121094,0.15903793275356293,2.885505199432373,0.12553437054157257
PDRF_INT,103,3772,5,True,False,-0.5247994065284729,4.223937034606934,0.17098307609558105,2.915485382080078,0.13057762384414673
PDRF_INT,103,3773,2,True,True,0.3645777106285095,4.40371036529541,0.2634405791759491,2.5329532623291016,0.30220338702201843
PDRF_INT,103,3775,2,False,False,-0.24144630134105682,2.471156597137451,0.13560670614242554,0.4825288653373718,0.2643970549106598
PDRF_INT,103,3776,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3782,5,True,True,0.27417659759521484,1.794735074043274,0.0843086987733841,0.48641636967658997,0.21140505373477936
PDRF_INT,103,3785,2,False,True,0.5175340175628662,3.293976068496704,0.144399955868721,2.1242902278900146,0.16310517489910126
PDRF_INT,103,3787,2,False,False,-0.3558157682418823,-0.577272891998291,-0.03179624676704407,-2.7654778957366943,0.34399643540382385
PDRF_INT,103,3788,5,False,False,-0.06292048841714859,4.299198627471924,0.25520262122154236,2.991694211959839,0.29233184456825256
PDRF_INT,103,3791,2,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3792,5,True,False,-0.8755335211753845,3.578073501586914,0.17498335242271423,2.3298444747924805,0.19077813625335693
PDRF_INT,103,3793,2,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3797,2,False,True,0.7552036046981812,5.080641746520996,0.24176432192325592,2.9206390380859375,0.15698350965976715
PDRF_INT,103,3798,5,True,False,-0.7747583985328674,4.012306213378906,0.1629149168729782,2.704594612121582,0.13424505293369293
PDRF_INT,103,3799,2,False,False,0.01627650111913681,4.271247863769531,0.21430282294750214,2.015369415283203,0.18773584067821503
PDRF_INT,103,3800,5,False,True,0.8406075239181519,2.2641263008117676,0.12482351064682007,0.9984120726585388,0.27171289920806885
PDRF_INT,103,3801,2,False,False,0.20948746800422668,4.099244117736816,0.16991761326789856,2.915649175643921,0.13728076219558716
PDRF_INT,103,3802,5,True,True,0.3206228017807007,3.8075203895568848,0.16085012257099152,2.488712787628174,0.1458667665719986
PDRF_INT,103,3803,2,True,True,-0.085696280002594,4.081502914428711,0.16060569882392883,2.8580822944641113,0.12708020210266113
PDRF_INT,103,3806,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3808,5,True,False,-0.865743100643158,4.295677185058594,0.17331001162528992,2.940013885498047,0.12890109419822693
PDRF_INT,103,3814,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3822,5,True,False,-0.9102135300636292,3.21826171875,0.19777792692184448,1.8586914539337158,0.37213027477264404
PDRF_INT,103,3824,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3825,2,True,True,0.008468270301818848,4.217885494232178,0.16196534037590027,2.9431090354919434,0.12071508914232254
PDRF_INT,103,3830,5,False,True,0.71079421043396,2.0536000728607178,0.11338433623313904,0.7791140079498291,0.2773732542991638
PDRF_INT,103,3831,2,False,False,-0.07848002016544342,3.6179556846618652,0.15511664748191833,2.4485440254211426,0.15228718519210815
PDRF_INT,103,3834,5,True,False,-0.9173804521560669,2.623325824737549,0.1392415314912796,1.2205116748809814,0.2433546632528305
PDRF_INT,103,3837,2,True,True,-0.004532516002655029,3.165600061416626,0.1430225968360901,0.7508425712585449,0.1734248399734497
PDRF_INT,103,3844,5,False,False,0.16546934843063354,3.974182605743408,0.159062460064888,2.6917996406555176,0.1319008320569992
PDRF_INT,103,3845,2,False,True,0.7338559627532959,3.7407455444335938,0.19202376902103424,2.583066463470459,0.206162229180336
PDRF_INT,103,3848,5,True,False,-0.5640276074409485,2.2982664108276367,0.14240232110023499,0.9497190713882446,0.4076928198337555
PDRF_INT,103,3849,2,True,True,0.02178293466567993,5.12745475769043,0.20410853624343872,2.8423843383789062,0.11517637223005295
PDRF_INT,103,3851,2,True,True,0.26580822467803955,5.298529624938965,0.23442618548870087,2.91672682762146,0.13456623256206512
PDRF_INT,103,3852,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3853,2,False,False,-0.022672340273857117,3.9484059810638428,0.16495895385742188,2.7616946697235107,0.14123356342315674
PDRF_INT,103,3854,5,True,False,-0.5205040574073792,4.207139015197754,0.21092388033866882,2.833775520324707,0.18855717778205872
PDRF_INT,103,3855,2,True,True,-0.10453963279724121,4.091972351074219,0.16007071733474731,2.8649277687072754,0.1258234977722168
PDRF_INT,103,3858,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3862,5,True,False,-0.6682048439979553,4.272951126098633,0.17380483448505402,2.994607925415039,0.13084934651851654
PDRF_INT,103,3863,2,True,True,0.054447710514068604,5.110711097717285,0.20016223192214966,2.9491143226623535,0.11251402646303177
PDRF_INT,103,3864,5,True,False,-0.6853664517402649,4.136617660522461,0.1706809550523758,2.7142481803894043,0.13575901091098785
PDRF_INT,103,3865,2,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3869,2,True,True,0.043039679527282715,5.154798984527588,0.20064003765583038,2.881338596343994,0.11089120805263519
PDRF_INT,103,3870,5,True,False,-0.4851337969303131,0.9642826914787292,0.04861292243003845,-0.43380147218704224,0.2566940486431122
PDRF_INT,103,3872,5,False,True,0.190039724111557,4.095742225646973,0.20390111207962036,2.727203845977783,0.18791276216506958
PDRF_INT,103,3874,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3875,2,True,True,0.1795596480369568,4.469069480895996,0.18298451602458954,2.21866512298584,0.12940283119678497
PDRF_INT,103,3876,5,True,True,0.19332754611968994,4.061765193939209,0.1673058271408081,2.6621909141540527,0.136496901512146
PDRF_INT,103,3879,2,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3880,5,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3881,2,True,True,-0.051822125911712646,4.128000259399414,0.17309176921844482,1.9513589143753052,0.1393420398235321
PDRF_INT,103,3885,2,False,False,-0.005363326519727707,3.5239908695220947,0.18524152040481567,2.4067859649658203,0.2205953299999237
PDRF_INT,103,3888,5,True,False,-0.8838154673576355,4.465219974517822,0.22114168107509613,2.999314069747925,0.17974470555782318
PDRF_INT,103,3891,2,True,False,-0.9005699753761292,3.326913356781006,0.17505589127540588,2.09233021736145,0.22487396001815796
PDRF_INT,103,3894,5,True,False,-0.5923911929130554,3.777102470397949,0.19826576113700867,2.3538589477539062,0.21516060829162598
PDRF_INT,103,3896,5,True,True,0.19005423784255981,3.2267284393310547,0.1429803967475891,1.763582706451416,0.16705843806266785
PDRF_INT,103,3900,5,True,False,-0.5551683306694031,4.4107537269592285,0.18032009899616241,2.9688937664031982,0.12991537153720856
PDRF_INT,103,3901,2,False,True,0.6775257587432861,3.8306949138641357,0.19242964684963226,1.377882480621338,0.19594989717006683
PDRF_INT,103,3904,5,False,False,-0.03233160078525543,3.853851795196533,0.23209095001220703,2.564769744873047,0.318977952003479
PDRF_INT,103,3909,2,True,False,-0.6182649731636047,1.759382963180542,0.0825614482164383,0.45078179240226746,0.21177367866039276
PDRF_INT,103,3910,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3920,5,False,True,0.8950844407081604,1.819349765777588,0.10004085302352905,0.5301045179367065,0.28034886717796326
PDRF_INT,103,3923,2,True,True,0.056429505348205566,4.05458402633667,0.15917006134986877,2.8724329471588135,0.12701067328453064
PDRF_INT,103,3924,5,False,False,-0.18368381261825562,1.037407636642456,0.05962777137756348,-0.4115533232688904,0.32986101508140564
PDRF_INT,103,3926,5,True,False,-0.5232947468757629,3.8402156829833984,0.16309715807437897,2.3881235122680664,0.14657922089099884
PDRF_INT,103,3927,2,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3928,5,True,False,-0.6220942139625549,4.060214996337891,0.16815845668315887,2.6462819576263428,0.1376781016588211
PDRF_INT,103,3930,5,True,True,-0.17174971103668213,3.715853214263916,0.19316940009593964,2.2268052101135254,0.21198751032352448
PDRF_INT,103,3933,2,True,True,-0.045872390270233154,3.3427395820617676,0.14488478004932404,1.3974424600601196,0.15941382944583893
PDRF_INT,103,3934,5,False,False,-0.1467970311641693,4.28415060043335,0.1662171483039856,2.9958176612854004,0.12167098373174667
PDRF_INT,103,3935,2,False,False,-0.28683996200561523,-0.5632778406143188,-0.03448265790939331,-1.700015902519226,0.5881058573722839
PDRF_INT,103,3939,2,False,False,0.27866923809051514,5.27116584777832,0.25047457218170166,2.820279598236084,0.15369409322738647
PDRF_INT,103,3940,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3941,2,True,True,-0.28204864263534546,4.182014465332031,0.16369155049324036,2.9800641536712646,0.12468678504228592
PDRF_INT,103,3943,2,True,False,-0.8346737027168274,4.350564479827881,0.23244938254356384,2.060556411743164,0.2131151258945465
PDRF_INT,103,3946,5,True,False,-0.5112760066986084,4.1978302001953125,0.1753559559583664,2.7491416931152344,0.13748745620250702
PDRF_INT,103,3947,2,False,False,-0.29919615387916565,4.948755264282227,0.19767792522907257,2.6338858604431152,0.11812309920787811
PDRF_INT,103,3952,5,True,False,-0.5944228768348694,3.617542028427124,0.19005872309207916,2.2333638668060303,0.21856801211833954
PDRF_INT,103,3955,2,False,True,0.5589250326156616,5.060798645019531,0.20159679651260376,2.6438117027282715,0.1161615177989006
PDRF_INT,103,3962,5,True,True,0.04980546236038208,3.217102289199829,0.1431642770767212,1.755796194076538,0.16836673021316528
PDRF_INT,103,3964,5,False,False,-0.18637189269065857,2.957188129425049,0.12675490975379944,1.6607916355133057,0.16308191418647766
PDRF_INT,103,3968,5,False,False,-0.35047224164009094,4.386003017425537,0.21365468204021454,2.9724836349487305,0.17541517317295074
PDRF_INT,103,3969,2,True,False,-0.9897510409355164,5.176630973815918,0.2632993459701538,2.9601922035217285,0.17796717584133148
PDRF_INT,103,3972,5,False,False,-0.03468680381774902,4.136250972747803,0.24682220816612244,2.8392953872680664,0.30149492621421814
PDRF_INT,103,3975,2,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3977,2,True,True,-0.04401051998138428,5.299619674682617,0.27319350838661194,2.9963793754577637,0.1813475787639618
PDRF_INT,103,3979,2,False,True,0.2832300662994385,4.970453262329102,0.23716415464878082,2.9902663230895996,0.15948651731014252
PDRF_INT,103,3982,5,True,False,-0.9819108843803406,4.220126152038574,0.21165505051612854,2.841778039932251,0.18847298622131348
PDRF_INT,103,3983,2,True,False,-0.9742276668548584,4.817030906677246,0.2508288621902466,2.6415748596191406,0.19331225752830505
PDRF_INT,103,3984,5,False,False,-0.33502787351608276,4.096898555755615,0.20435462892055511,2.6375887393951416,0.18859942257404327
PDRF_INT,103,3990,5,True,False,-0.9604449272155762,4.386011123657227,0.21783097088336945,2.964646816253662,0.18207193911075592
PDRF_INT,103,3994,5,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,3995,2,False,False,-0.3286338150501251,3.667236804962158,0.16095736622810364,1.3308137655258179,0.15725067257881165
PDRF_INT,103,4001,2,False,True,0.5215357542037964,5.125043869018555,0.23644152283668518,2.9365320205688477,0.14756238460540771
PDRF_INT,103,4002,5,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4003,2,False,True,0.34013649821281433,4.828924655914307,0.2360745519399643,2.412416934967041,0.1693827360868454
PDRF_INT,103,4004,3,False,False,-0.030153846368193626,4.193203926086426,0.16678543388843536,2.9274539947509766,0.12756820023059845
PDRF_INT,103,4005,4,False,False,-0.006120054051280022,4.118928909301758,0.21127791702747345,2.9596056938171387,0.19900338351726532
PDRF_INT,103,4006,3,True,False,-0.3692331314086914,1.134893774986267,0.05265118181705475,0.37489721179008484,0.22093413770198822
PDRF_INT,103,4007,4,False,False,6.399677658919245e-06,2.2449288368225098,0.08249343931674957,2.877662181854248,0.14114193618297577
PDRF_INT,103,4008,3,False,False,-0.19501401484012604,3.635953903198242,0.17523910105228424,2.6683993339538574,0.18478979170322418
PDRF_INT,103,4013,4,False,False,9.07292019292072e-09,0.09296131134033203,0.0052245259284973145,1.7193665504455566,0.33866366744041443
PDRF_INT,103,4019,4,False,False,1.3363317066250602e-06,3.454845428466797,0.1451815813779831,2.5547618865966797,0.15017805993556976
PDRF_INT,103,4020,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4023,4,False,False,6.113221024861559e-05,2.721304416656494,0.1337670534849167,2.8246395587921143,0.20878295600414276
PDRF_INT,103,4024,3,False,False,-0.0008605332113802433,4.221762657165527,0.2061821073293686,2.9640135765075684,0.17903365194797516
PDRF_INT,103,4026,3,False,True,0.7426673769950867,3.2577285766601562,0.1976127326488495,2.501251459121704,0.33907976746559143
PDRF_INT,103,4033,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4034,3,False,False,0.005600505042821169,1.7897160053253174,0.09931144118309021,0.5162428021430969,0.28659194707870483
PDRF_INT,103,4035,4,False,False,0.042349960654973984,3.3301525115966797,0.14263010025024414,2.178412437438965,0.15668630599975586
PDRF_INT,103,4040,3,False,False,-0.09902498871088028,4.265406131744385,0.20364846289157867,2.999563217163086,0.17095665633678436
PDRF_INT,103,4046,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4047,4,False,False,-1.0405495913801133e-06,2.7943954467773438,0.10689878463745117,2.9882805347442627,0.14050360023975372
PDRF_INT,103,4049,4,False,False,-8.921536287509468e-10,2.1142425537109375,0.12132960557937622,2.983522653579712,0.30217239260673523
PDRF_INT,103,4053,4,False,False,-1.6206196278290008e-06,2.7593371868133545,0.10575968027114868,2.965632438659668,0.1414201408624649
PDRF_INT,103,4054,3,False,False,-0.007435048930346966,4.0300397872924805,0.19905050098896027,2.7687745094299316,0.18622620403766632
PDRF_INT,103,4055,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4059,4,False,False,3.832683148630167e-08,0.6587028503417969,0.018408268690109253,2.958780288696289,0.11924892663955688
PDRF_INT,103,4061,4,False,False,0.05484389141201973,3.7984089851379395,0.19117163121700287,2.959730386734009,0.19725830852985382
PDRF_INT,103,4063,4,False,False,-0.0009351431508548558,0.898827075958252,0.04685831069946289,2.7186789512634277,0.27373751997947693
PDRF_INT,103,4069,4,False,False,7.00188209634689e-08,1.6838147640228271,0.09023237228393555,1.9445089101791382,0.26906874775886536
PDRF_INT,103,4071,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4078,3,False,False,-0.07808344066143036,4.051801681518555,0.16188229620456696,2.905412435531616,0.1304379254579544
PDRF_INT,103,4080,3,False,False,-0.13605114817619324,3.673473596572876,0.14750269055366516,2.6611762046813965,0.13695213198661804
PDRF_INT,103,4081,4,False,False,-2.476727807218526e-12,1.0498838424682617,0.06548842787742615,2.9626035690307617,0.4556771218776703
PDRF_INT,103,4085,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4087,4,False,False,-0.000882823602296412,1.4742026329040527,0.08125340938568115,2.5880608558654785,0.2899823784828186
PDRF_INT,103,4092,3,False,True,0.6938343048095703,3.8165194988250732,0.22911885380744934,2.5572662353515625,0.31442537903785706
PDRF_INT,103,4093,4,False,False,0.0730213075876236,3.980944871902466,0.16119730472564697,2.8551089763641357,0.1341404914855957
PDRF_INT,103,4094,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4095,4,False,False,-1.9646160581032746e-05,-0.2978436350822449,-0.01741430163383484,-1.00454580783844,0.3818381726741791
PDRF_INT,103,4096,3,False,False,-0.13622578978538513,3.7612805366516113,0.1499403417110443,2.7514781951904297,0.13419637084007263
PDRF_INT,103,4098,3,False,False,-0.1956440508365631,3.7193191051483154,0.17585277557373047,2.8738274574279785,0.17718273401260376
PDRF_INT,103,4100,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4101,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4102,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4103,4,False,False,2.799143361542633e-09,1.7742993831634521,0.08305473625659943,2.97611403465271,0.21063219010829926
PDRF_INT,103,4104,3,False,False,-0.0394110381603241,3.6373839378356934,0.14253602921962738,2.728823184967041,0.13262684643268585
PDRF_INT,103,4109,4,False,False,-8.784450619714335e-05,0.8466005325317383,0.03593038022518158,2.890061616897583,0.19932237267494202
PDRF_INT,103,4110,3,False,True,0.7307551503181458,3.700737953186035,0.22343149781227112,2.8864223957061768,0.32507357001304626
PDRF_INT,103,4111,4,False,False,-8.312550562550314e-06,2.270620346069336,0.10880041122436523,2.6531801223754883,0.20859014987945557
PDRF_INT,103,4116,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4118,3,False,False,-0.05354122072458267,4.225298881530762,0.16462576389312744,2.97092342376709,0.12324061989784241
PDRF_INT,103,4120,3,True,True,-0.08494427800178528,3.3116979598999023,0.12972989678382874,2.73119854927063,0.1373690664768219
PDRF_INT,103,4121,4,False,False,-4.2174937675554247e-07,1.056522250175476,0.037613674998283386,2.311101198196411,0.15389950573444366
PDRF_INT,103,4123,4,False,False,-9.69508764683269e-05,0.36954498291015625,0.01468484103679657,2.841775894165039,0.19101132452487946
PDRF_INT,103,4125,4,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4127,4,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4129,4,True,True,1.0609626770019531e-05,-1.7572016716003418,-0.061196744441986084,-0.7389641404151917,0.19984447956085205
PDRF_INT,103,4130,3,False,True,0.5704509615898132,3.5185627937316895,0.21468758583068848,2.3848328590393066,0.3488176465034485
PDRF_INT,103,4135,4,True,True,0.00472646951675415,3.630526304244995,0.1308697909116745,2.87436842918396,0.11781863868236542
PDRF_INT,103,4138,3,False,False,0.03752465546131134,3.688068389892578,0.1501060575246811,2.5668444633483887,0.13953854143619537
PDRF_INT,103,4139,4,True,False,-0.5135838389396667,3.2852890491485596,0.13466551899909973,2.335509777069092,0.14726072549819946
PDRF_INT,103,4141,4,True,True,-0.007883727550506592,2.0520331859588623,0.07453985512256622,2.7844693660736084,0.14192360639572144
PDRF_INT,103,4143,4,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4146,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4147,4,False,False,-0.12722903490066528,2.74639630317688,0.15799835324287415,2.958860158920288,0.29002898931503296
PDRF_INT,103,4148,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4150,3,False,False,-0.2874065041542053,3.7872567176818848,0.17993365228176117,2.8169631958007812,0.17751739919185638
PDRF_INT,103,4152,3,False,True,0.6190394163131714,3.6043968200683594,0.20905902981758118,2.8617382049560547,0.2795749008655548
PDRF_INT,103,4153,4,True,True,0.026733577251434326,1.8997292518615723,0.0862286388874054,0.5759204626083374,0.1982373297214508
PDRF_INT,103,4154,3,False,False,-0.0469052717089653,3.920013666152954,0.1558607816696167,2.676384449005127,0.1313762664794922
PDRF_INT,103,4156,3,True,False,-0.33765244483947754,3.44269061088562,0.13071493804454803,2.883916139602661,0.1294625848531723
PDRF_INT,103,4157,4,True,True,1.3113021850585938e-05,2.796988010406494,0.11851967871189117,2.0858614444732666,0.16295425593852997
PDRF_INT,103,4158,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4160,3,False,False,-0.0363251157104969,4.213610649108887,0.16503620147705078,2.963310480117798,0.12437237054109573
PDRF_INT,103,4166,3,True,False,-0.3020610213279724,3.4818742275238037,0.13222749531269073,2.739598035812378,0.12893618643283844
PDRF_INT,103,4170,3,True,False,-0.33505797386169434,3.784515142440796,0.14406196773052216,2.9213619232177734,0.12509723007678986
PDRF_INT,103,4175,4,False,False,-0.10923384130001068,1.373107671737671,0.0795956552028656,0.238666832447052,0.3281368911266327
PDRF_INT,103,4176,3,True,True,0.030911028385162354,3.404451847076416,0.12977223098278046,2.8510184288024902,0.13074298202991486
PDRF_INT,103,4177,4,True,True,6.175041198730469e-05,3.3382530212402344,0.10283548384904861,2.9455013275146484,0.09879256039857864
PDRF_INT,103,4180,3,False,False,-0.14355909824371338,1.821526288986206,0.0845349133014679,0.6819398999214172,0.20682558417320251
PDRF_INT,103,4186,3,False,True,0.3669286370277405,3.5281028747558594,0.14031749963760376,2.552307367324829,0.13717350363731384
PDRF_INT,103,4187,4,True,True,0.001159071922302246,1.3567893505096436,0.05505611002445221,1.946516752243042,0.17769819498062134
PDRF_INT,103,4193,4,True,True,-0.2416718602180481,2.857328414916992,0.09089875221252441,2.5458984375,0.10893498361110687
PDRF_INT,103,4196,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4198,3,False,False,-0.11805789172649384,3.089968681335449,0.13236337900161743,1.9542471170425415,0.16069403290748596
PDRF_INT,103,4199,4,True,True,-0.315405011177063,3.456118583679199,0.13954003155231476,2.444622039794922,0.14136265218257904
PDRF_INT,103,4200,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4202,3,True,True,0.17772072553634644,3.748694658279419,0.1392390877008438,2.99462628364563,0.12126050889492035
PDRF_INT,103,4204,3,False,False,-0.051683660596609116,1.509697437286377,0.07089988887310028,0.2651247978210449,0.2172039896249771
PDRF_INT,103,4206,3,True,False,-0.3262563943862915,3.610807418823242,0.1702715903520584,2.9964191913604736,0.17825134098529816
PDRF_INT,103,4208,3,True,True,0.26310357451438904,3.4697682857513428,0.16012455523014069,2.891275644302368,0.1742066890001297
PDRF_INT,103,4210,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4212,3,False,False,-0.02993781492114067,4.0504865646362305,0.1606867015361786,2.8080413341522217,0.12907475233078003
PDRF_INT,103,4214,3,False,False,-0.14235106110572815,4.099991321563721,0.1979166865348816,2.9846134185791016,0.17724189162254333
PDRF_INT,103,4219,4,True,True,0.3118859529495239,1.9771599769592285,0.12284329533576965,1.4366858005523682,0.42414501309394836
PDRF_INT,103,4220,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4221,4,False,True,0.4929642975330353,3.985151767730713,0.20427338778972626,2.865536689758301,0.20110981166362762
PDRF_INT,103,4222,3,True,True,-0.1456388533115387,3.4917571544647217,0.16575270891189575,2.8735837936401367,0.18242725729942322
PDRF_INT,103,4223,4,True,True,-4.017353057861328e-05,2.675623655319214,0.0790557861328125,2.8499345779418945,0.10130429267883301
PDRF_INT,103,4225,4,True,True,-8.344650268554688e-07,1.8590614795684814,0.04722241312265396,2.964456558227539,0.09281320124864578
PDRF_INT,103,4227,4,True,True,0.34738796949386597,3.448883533477783,0.2084817886352539,2.415224552154541,0.3303949236869812
PDRF_INT,103,4229,4,True,True,9.5367431640625e-07,2.3052303791046143,0.0630803108215332,2.846618175506592,0.09626905620098114
PDRF_INT,103,4230,3,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4231,4,True,True,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4232,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4236,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4239,4,True,False,-0.7204784154891968,3.234163761138916,0.19207245111465454,2.08260440826416,0.3098049759864807
PDRF_INT,103,4240,3,False,False,0.0,0.0,0.0,-0.636829674243927,0.0
PDRF_INT,103,4241,4,True,True,-0.0013197064399719238,3.1120991706848145,0.09464825689792633,2.8951215744018555,0.09981317818164825
PDRF_INT,103,4242,3,True,False,-0.17228728532791138,2.7776432037353516,0.1376306563615799,1.944058895111084,0.2106473296880722
PDRF_INT,103,4243,4,True,True,3.5762786865234375e-07,1.064031720161438,0.029173247516155243,2.176499843597412,0.11138632148504257
PDRF_INT,103,4246,3,True,True,0.2495831847190857,3.4132766723632812,0.1288350522518158,2.6962766647338867,0.12879851460456848
PDRF_INT,103,4247,4,True,True,-0.011152446269989014,1.7003432512283325,0.07699064910411835,1.1214983463287354,0.2014184147119522
PDRF_INT,103,4249,4,True,True,0.0,1.7705644369125366,0.04639013856649399,2.711977958679199,0.0972929373383522
PDRF_INT,103,4250,3,False,False,-0.16445980966091156,3.9508819580078125,0.1935727447271347,2.7818703651428223,0.18479083478450775
PDRF_INT,103,4252,3,False,True,0.9820540547370911,3.9952232837677,0.0,2.9728004932403564,1.0
PDRF_INT,103,4253,4,True,True,-7.605552673339844e-05,2.5128068923950195,0.12508760392665863,2.9333629608154297,0.21771563589572906
PDRF_INT,103,4255,4,True,True,7.748603820800781e-06,3.2914514541625977,0.13477668166160583,2.4882497787475586,0.14693355560302734
PDRF_INT,103,4256,3,False,False,-0.12433452904224396,3.738081693649292,0.1412361115217209,2.8204345703125,0.12440235912799835
PDRF_INT,103,4257,4,True,True,0.0,1.5360721349716187,0.03953038901090622,2.7347044944763184,0.09788692742586136
PDRF_INT,103,4258,3,False,True,0.23891054093837738,2.524685859680176,0.11231686174869537,1.3686230182647705,0.18052585422992706
PDRF_INT,103,4263,4,True,True,-0.0004284381866455078,3.3523871898651123,0.10708621144294739,2.8808422088623047,0.10338133573532104
PDRF_INT,103,4265,4,True,False,-0.7422722578048706,3.797544479370117,0.22209861874580383,2.5279178619384766,0.28369036316871643
PDRF_INT,103,4266,3,False,False,0.2712000012397766,2.3021082878112793,0.0896613746881485,2.0741591453552246,0.15194807946681976
PDRF_INT,103,4267,4,True,True,4.38690185546875e-05,1.6891460418701172,0.07111814618110657,2.3377737998962402,0.1809678077697754
